Date,Price,Open,High,Low,Volume,Chg%,VIX
"Jul 21, 2011","11,049.80","11,159.10","11,193.05","11,021.70",12.41M,-1.03%,18.75
"Jul 20, 2011","11,164.70","11,372.15","11,388.50","11,142.40",10.14M,-1.32%,19.11
"Jul 19, 2011","11,313.85","11,230.05","11,353.75","11,204.75",13.12M,0.76%,19.25
"Jul 18, 2011","11,228.85","11,234.70","11,277.45","11,176.85",7.42M,-0.05%,20.20
"Jul 15, 2011","11,234.55","11,249.40","11,334.60","11,195.50",8.20M,-0.26%,19.95
"Jul 14, 2011","11,263.80","11,121.40","11,385.35","11,072.50",17.43M,1.09%,19.97
"Jul 13, 2011","11,142.25","11,065.20","11,164.25","11,060.90",10.11M,1.09%,19.52
"Jul 12, 2011","11,022.55","11,040.70","11,131.75","10,941.30",11.84M,-1.01%,20.83
"Jul 11, 2011","11,135.50","11,275.00","11,275.00","11,106.85",8.95M,-1.33%,19.69
"Jul 08, 2011","11,285.15","11,431.95","11,451.25","11,270.00",13.66M,-1.23%,18.67
"Jul 07, 2011","11,426.10","11,298.00","11,446.55","11,232.15",11.84M,1.27%,18.62
"Jul 06, 2011","11,283.05","11,379.20","11,404.70","11,255.05",8.27M,-1.08%,18.34
"Jul 05, 2011","11,406.10","11,385.05","11,431.70","11,302.60",9.89M,0.23%,18.25
"Jul 04, 2011","11,379.80","11,379.05","11,401.00","11,322.05",9.60M,1.11%,18.17
"Jul 01, 2011","11,255.00","11,359.95","11,359.95","11,190.00",10.82M,0.09%,18.21
"Jun 30, 2011","11,244.65","11,183.25","11,271.35","11,149.20",23.07M,0.82%,18.41
"Jun 29, 2011","11,153.35","11,110.35","11,170.35","11,090.55",13.56M,0.90%,19.46
"Jun 28, 2011","11,054.05","11,059.15","11,114.20","10,986.70",12.62M,0.20%,19.49
"Jun 27, 2011","11,032.50","10,808.90","11,068.60","10,774.10",16.06M,1.64%,19.99
"Jun 24, 2011","10,854.50","10,576.50","10,875.25","10,576.50",16.21M,3.12%,19.32
"Jun 23, 2011","10,526.45","10,453.10","10,553.35","10,421.65",8.65M,0.49%,19.50
"Jun 22, 2011","10,475.20","10,526.40","10,551.80","10,435.05",8.96M,0.15%,20.89
"Jun 21, 2011","10,459.15","10,503.75","10,645.10","10,426.85",11.69M,-0.24%,21.31
"Jun 20, 2011","10,484.30","10,592.65","10,618.40","10,340.40",11.19M,-1.08%,22.18
"Jun 17, 2011","10,598.25","10,652.85","10,652.85","10,548.20",12.01M,0.25%,20.27
"Jun 16, 2011","10,572.15","10,550.65","10,706.00","10,502.40",14.29M,-0.51%,19.66
"Jun 15, 2011","10,626.65","10,789.90","10,795.85","10,608.80",9.10M,-1.64%,19.14
"Jun 14, 2011","10,803.95","10,737.30","10,830.40","10,737.30",14.10M,0.81%,18.51
"Jun 13, 2011","10,717.50","10,675.30","10,757.40","10,616.05",8.52M,0.03%,18.91
"Jun 10, 2011","10,714.25","10,800.45","10,814.85","10,627.60",9.34M,-0.66%,18.54
"Jun 09, 2011","10,785.40","10,775.45","10,850.35","10,734.75",8.35M,-0.06%,18.58
"Jun 08, 2011","10,791.45","10,816.40","10,882.30","10,764.70",8.23M,-0.75%,18.58
"Jun 07, 2011","10,873.45","10,799.35","10,918.25","10,796.15",7.57M,0.17%,18.03
"Jun 06, 2011","10,854.65","10,734.25","10,873.90","10,682.30",9.70M,0.67%,18.21
"Jun 03, 2011","10,782.00","10,860.25","10,946.75","10,751.10",10.10M,-0.53%,17.61
"Jun 02, 2011","10,839.25","10,872.25","10,881.40","10,802.35",10.75M,-1.76%,17.98
"Jun 01, 2011","11,033.40","11,011.20","11,056.40","10,959.10",11.30M,0.11%,16.73
"May 31, 2011","11,020.85","10,828.95","11,036.75","10,819.45",19.89M,2.22%,16.82
"May 30, 2011","10,781.45","10,742.00","10,823.25","10,715.10",10.40M,0.55%,17.87
"May 27, 2011","10,722.65","10,491.45","10,735.20","10,491.45",15.73M,2.43%,17.25
"May 26, 2011","10,468.30","10,404.05","10,501.90","10,379.25",21.94M,1.09%,19.18
"May 25, 2011","10,355.80","10,427.15","10,428.25","10,340.65",18.23M,-0.67%,20.66
"May 24, 2011","10,425.55","10,360.95","10,524.80","10,360.75",12.37M,0.55%,19.93
"May 23, 2011","10,368.25","10,612.55","10,612.55","10,339.95",15.37M,-2.77%,21.04
"May 20, 2011","10,664.10","10,582.45","10,727.25","10,540.95",15.11M,1.00%,19.45
"May 19, 2011","10,558.35","10,661.45","10,674.70","10,524.35",11.08M,-0.38%,20.41
"May 18, 2011","10,599.05","10,669.60","10,695.70","10,550.95",16.75M,-0.65%,20.71
"May 17, 2011","10,668.85","10,920.95","10,972.45","10,617.15",20.45M,-2.23%,21.03
"May 16, 2011","10,912.35","10,975.15","10,975.15","10,878.65",9.00M,-0.99%,21.46
"May 13, 2011","11,020.95","10,896.55","11,180.40","10,838.15",15.55M,1.23%,20.63
"May 12, 2011","10,887.45","11,009.30","11,076.00","10,865.15",11.66M,-1.55%,21.23
"May 11, 2011","11,059.05","11,036.15","11,097.25","10,904.10",11.97M,0.45%,21.24
"May 10, 2011","11,009.40","11,068.60","11,096.90","10,945.70",10.91M,-0.61%,21.74
"May 09, 2011","11,076.50","11,194.45","11,213.50","10,956.35",10.88M,-0.62%,21.50
"May 06, 2011","11,145.10","10,751.30","11,167.40","10,751.30",23.18M,3.87%,20.97
"May 05, 2011","10,730.10","10,909.05","10,987.60","10,677.30",21.53M,-1.68%,21.60
"May 04, 2011","10,913.35","10,888.45","11,013.40","10,797.60",26.25M,0.14%,21.18
"May 03, 2011","10,898.30","11,222.05","11,349.50","10,849.15",33.06M,-3.07%,21.58
"May 02, 2011","11,243.80","11,509.30","11,543.35","11,204.65",17.34M,-2.09%,20.88
"Apr 29, 2011","11,483.75","11,671.05","11,723.25","11,406.85",18.88M,-1.72%,19.58
"Apr 28, 2011","11,684.80","11,851.75","11,855.20","11,659.50",24.04M,-0.81%,20.92
"Apr 27, 2011","11,779.85","11,922.30","11,936.35","11,732.25",12.59M,-0.74%,21.35
"Apr 26, 2011","11,867.70","11,903.80","11,912.45","11,709.80",14.15M,-0.10%,21.71
"Apr 25, 2011","11,879.00","11,860.35","11,978.05","11,860.35",14.41M,-0.13%,20.91
"Apr 21, 2011","11,894.75","11,857.45","11,926.05","11,836.95",13.37M,0.85%,20.51
"Apr 20, 2011","11,794.55","11,678.70","11,813.70","11,614.60",12.74M,1.79%,20.99
"Apr 19, 2011","11,586.75","11,562.95","11,631.15","11,482.15",20.32M,0.41%,22.07
"Apr 18, 2011","11,539.75","11,754.20","11,887.10","11,525.05",18.49M,-1.67%,22.45
"Apr 15, 2011","11,735.65","11,810.10","11,950.70","11,707.60",17.42M,-0.88%,21.59
"Apr 13, 2011","11,839.50","11,531.45","11,856.35","11,490.55",15.32M,2.08%,20.41
"Apr 11, 2011","11,597.80","11,591.00","11,637.00","11,551.75",12.85M,-0.65%,21.24
"Apr 08, 2011","11,673.25","11,751.80","11,853.35","11,632.55",14.18M,-0.69%,20.54
"Apr 07, 2011","11,754.40","11,724.75","11,825.00","11,656.70",11.99M,0.21%,20.32
"Apr 06, 2011","11,730.05","11,784.55","11,838.05","11,686.55",14.28M,-0.58%,20.36
"Apr 05, 2011","11,798.90","11,853.60","11,861.15","11,678.10",15.30M,-0.05%,19.90
"Apr 04, 2011","11,804.30","11,614.45","11,840.70","11,614.45",14.01M,1.84%,20.06
"Apr 01, 2011","11,590.95","11,713.05","11,738.45","11,540.85",13.34M,-0.98%,20.11
"Mar 31, 2011","11,705.45","11,804.95","11,898.40","11,569.25",29.67M,-0.51%,22.18
"Mar 30, 2011","11,765.20","11,625.50","11,801.65","11,625.50",14.81M,1.58%,22.04
"Mar 29, 2011","11,582.50","11,522.75","11,657.60","11,507.45",15.44M,0.51%,21.22
"Mar 28, 2011","11,523.40","11,348.85","11,599.00","11,348.15",23.41M,1.20%,21.02
"Mar 25, 2011","11,387.30","11,179.20","11,420.40","11,136.45",17.58M,2.86%,20.47
"Mar 24, 2011","11,070.35","11,001.75","11,112.60","11,001.75",12.48M,1.02%,19.84
"Mar 23, 2011","10,958.10","10,755.85","10,972.30","10,744.70",15.85M,1.73%,20.97
"Mar 22, 2011","10,771.30","10,759.95","10,822.25","10,726.25",10.53M,0.44%,22.26
"Mar 21, 2011","10,723.60","10,795.65","10,814.75","10,661.15",8.61M,0.07%,25.21
"Mar 18, 2011","10,715.90","10,882.00","10,927.25","10,699.40",12.68M,-1.25%,25.89
"Mar 17, 2011","10,851.95","10,881.85","11,018.30","10,824.40",18.74M,-0.96%,25.26
"Mar 16, 2011","10,957.60","10,777.10","11,001.25","10,777.10",14.64M,2.16%,24.89
"Mar 15, 2011","10,725.80","10,673.90","10,784.20","10,591.30",15.74M,-1.54%,26.63
"Mar 14, 2011","10,893.25","10,730.40","10,916.65","10,730.40",8.55M,1.42%,23.30
"Mar 11, 2011","10,740.95","10,772.90","10,904.20","10,697.10",10.34M,-1.01%,24.13
"Mar 10, 2011","10,850.25","10,920.65","10,920.65","10,783.30",8.57M,-1.13%,23.53
"Mar 09, 2011","10,974.80","10,987.40","11,054.00","10,904.60",13.63M,0.40%,23.28
"Mar 08, 2011","10,931.55","10,782.60","10,962.70","10,779.15",11.61M,1.38%,23.67
"Mar 07, 2011","10,782.25","10,886.10","10,886.10","10,658.30",13.40M,-1.65%,25.22
"Mar 04, 2011","10,963.40","11,008.90","11,134.10","10,924.10",15.48M,0.45%,22.91
"Mar 03, 2011","10,914.50","10,805.00","11,066.40","10,759.70",23.32M,0.27%,22.96
"Mar 01, 2011","10,885.40","10,541.95","10,906.15","10,528.35",17.47M,4.31%,22.22
"Feb 28, 2011","10,435.35","10,512.20","10,744.85","10,364.35",20.88M,0.00%,24.40
"Feb 25, 2011","10,435.85","10,329.65","10,510.50","10,263.15",17.31M,2.20%,27.27
"Feb 24, 2011","10,210.75","10,603.25","10,643.25","10,169.00",30.49M,-4.09%,28.20
"Feb 23, 2011","10,646.45","10,776.80","10,857.85","10,628.65",14.09M,-1.76%,26.55
"Feb 22, 2011","10,836.80","10,957.50","10,957.50","10,777.65",12.46M,-1.93%,26.85
"Feb 21, 2011","11,050.10","10,935.30","11,070.35","10,806.30",12.74M,0.92%,24.91
"Feb 18, 2011","10,949.70","11,153.80","11,300.45","10,915.35",24.05M,-1.66%,24.18
"Feb 17, 2011","11,134.70","10,996.25","11,190.20","10,918.10",17.92M,1.59%,22.57
"Feb 16, 2011","10,960.70","10,929.25","11,024.25","10,908.65",13.37M,0.01%,23.05
"Feb 15, 2011","10,959.70","10,821.50","11,035.15","10,722.70",21.40M,1.45%,22.85
"Feb 14, 2011","10,802.55","10,477.85","10,815.70","10,477.85",15.44M,3.40%,22.58
"Feb 11, 2011","10,447.75","10,061.40","10,473.45","10,061.40",17.56M,3.71%,23.47
"Feb 10, 2011","10,074.10","10,106.25","10,227.75","10,017.85",18.14M,-0.42%,24.82
"Feb 09, 2011","10,116.65","10,131.35","10,294.80","10,038.15",21.99M,-0.31%,25.24
"Feb 08, 2011","10,147.75","10,431.05","10,431.05","10,119.45",19.76M,-2.28%,24.74
"Feb 07, 2011","10,384.05","10,457.80","10,509.80","10,354.60",14.27M,-0.48%,24.69
"Feb 04, 2011","10,433.85","10,632.90","10,772.45","10,385.90",16.89M,-2.22%,24.41
"Feb 03, 2011","10,670.60","10,460.95","10,704.30","10,429.50",14.25M,1.91%,22.69
"Feb 02, 2011","10,470.15","10,599.00","10,614.95","10,418.20",16.56M,-0.11%,23.52
"Feb 01, 2011","10,481.20","10,683.45","10,683.45","10,457.80",19.05M,-1.51%,23.73
"Jan 31, 2011","10,641.85","10,444.35","10,696.30","10,400.25",23.67M,0.60%,23.41
"Jan 28, 2011","10,578.25","10,690.05","10,736.40","10,481.10",30.57M,-0.92%,22.58
"Jan 27, 2011","10,676.15","10,946.40","10,970.85","10,639.85",33.83M,-1.81%,22.09
"Jan 25, 2011","10,872.95","11,183.55","11,256.95","10,849.40",26.93M,-2.49%,20.78
"Jan 24, 2011","11,151.15","10,923.75","11,177.85","10,913.45",25.60M,2.40%,20.17
"Jan 21, 2011","10,889.40","10,750.40","10,923.70","10,740.00",20.71M,0.84%,21.03
"Jan 20, 2011","10,798.35","10,579.25","10,878.80","10,493.25",20.74M,1.73%,21.01
"Jan 19, 2011","10,615.15","10,646.00","10,715.05","10,562.25",16.37M,-0.03%,21.09
"Jan 18, 2011","10,618.50","10,534.30","10,677.95","10,520.30",15.80M,1.41%,21.46
"Jan 17, 2011","10,471.10","10,459.60","10,571.80","10,373.80",17.58M,0.37%,23.57
"Jan 14, 2011","10,432.90","10,746.80","10,907.30","10,387.90",19.30M,-2.65%,23.81
"Jan 13, 2011","10,716.65","11,125.95","11,127.95","10,676.50",18.52M,-3.70%,23.15
"Jan 12, 2011","11,128.15","10,906.40","11,161.15","10,728.45",24.86M,2.72%,21.41
"Jan 11, 2011","10,833.55","10,734.20","10,951.20","10,620.80",22.30M,1.24%,22.33
"Jan 10, 2011","10,700.65","11,024.50","11,072.70","10,671.60",21.59M,-3.19%,23.16
"Jan 07, 2011","11,053.35","11,146.45","11,258.50","11,007.90",25.19M,-1.19%,20.82
"Jan 06, 2011","11,186.80","11,350.70","11,377.10","11,164.75",19.56M,-1.05%,18.20
"Jan 05, 2011","11,305.45","11,545.75","11,545.75","11,265.55",19.69M,-2.24%,17.88
"Jan 04, 2011","11,564.05","11,868.40","11,872.80","11,545.55",16.04M,-2.46%,17.03
"Jan 03, 2011","11,855.75","11,882.10","11,912.15","11,826.95",8.90M,0.55%,16.99
"Dec 31, 2010","11,791.45","11,633.65","11,828.40","11,631.20",12.56M,1.39%,16.56
"Dec 30, 2010","11,629.30","11,605.05","11,662.10","11,573.70",15.06M,0.14%,17.02
"Dec 29, 2010","11,612.90","11,448.65","11,627.10","11,433.30",9.23M,1.62%,17.13
"Dec 28, 2010","11,427.30","11,497.35","11,497.35","11,392.90",8.88M,-0.38%,18.13
"Dec 27, 2010","11,470.95","11,491.40","11,543.90","11,441.55",6.77M,-0.05%,18.45
"Dec 24, 2010","11,477.05","11,412.65","11,510.55","11,390.10",8.15M,0.07%,17.65
"Dec 23, 2010","11,469.05","11,510.50","11,541.05","11,432.15",10.08M,0.01%,19.03
"Dec 22, 2010","11,467.70","11,597.55","11,634.65","11,408.15",15.15M,-0.60%,19.56
"Dec 21, 2010","11,537.25","11,294.35","11,571.00","11,294.35",18.92M,2.40%,19.77
"Dec 20, 2010","11,267.10","11,401.05","11,404.65","11,237.20",16.93M,-1.37%,20.78
"Dec 16, 2010","11,424.15","11,231.15","11,484.95","11,147.45",23.47M,2.04%,20.24
"Dec 15, 2010","11,196.30","11,478.85","11,490.35","11,150.95",20.87M,-3.15%,21.42
"Dec 14, 2010","11,560.50","11,558.40","11,623.70","11,441.40",17.22M,0.37%,21.46
"Dec 13, 2010","11,518.10","11,527.35","11,565.35","11,270.10",23.77M,0.62%,22.57
"Dec 10, 2010","11,447.00","11,087.75","11,482.70","10,977.90",32.87M,2.98%,21.63
"Dec 09, 2010","11,116.05","11,470.65","11,534.00","11,043.95",34.77M,-3.00%,22.60
"Dec 08, 2010","11,460.20","11,646.00","11,646.00","11,403.85",29.99M,-2.01%,20.43
"Dec 07, 2010","11,695.30","12,040.40","12,040.40","11,629.50",33.01M,-2.95%,19.24
"Dec 06, 2010","12,051.20","12,427.95","12,429.45","12,011.50",21.57M,-2.41%,19.37
"Dec 03, 2010","12,349.20","12,453.25","12,464.10","12,232.70",20.32M,-0.99%,18.60
"Dec 02, 2010","12,472.60","12,411.00","12,535.85","12,389.65",21.53M,1.31%,18.80
"Dec 01, 2010","12,310.75","11,987.70","12,345.35","11,963.85",24.16M,3.00%,19.20
"Nov 30, 2010","11,952.60","11,811.10","12,031.25","11,725.50",34.65M,1.05%,20.71
"Nov 29, 2010","11,828.35","11,731.35","11,855.70","11,707.85",25.57M,1.37%,21.31
"Nov 26, 2010","11,668.85","11,703.25","11,874.55","11,362.90",40.36M,0.14%,22.58
"Nov 25, 2010","11,652.40","11,897.90","11,962.10","11,608.30",44.83M,-1.61%,21.63
"Nov 24, 2010","11,842.55","12,206.00","12,292.85","11,746.75",28.49M,-2.98%,24.68
"Nov 23, 2010","12,206.45","12,318.80","12,318.80","11,891.35",25.58M,-1.48%,23.26
"Nov 22, 2010","12,390.10","12,120.80","12,414.55","12,054.55",25.92M,2.71%,19.93
"Nov 19, 2010","12,062.95","12,325.75","12,325.75","12,013.65",21.41M,-2.05%,21.60
"Nov 18, 2010","12,315.15","12,630.90","12,630.90","12,050.35",35.50M,-1.67%,20.62
"Nov 16, 2010","12,524.45","12,826.90","12,826.90","12,436.50",25.40M,-1.86%,21.13
"Nov 15, 2010","12,762.15","12,467.50","12,789.45","12,445.55",25.61M,2.45%,20.25
"Nov 12, 2010","12,457.30","12,788.55","12,826.65","12,428.80",19.92M,-2.86%,21.63
"Nov 11, 2010","12,823.60","13,014.20","13,068.55","12,782.00",16.96M,-1.41%,19.36
"Nov 10, 2010","13,007.10","13,092.90","13,098.75","12,980.85",20.71M,-0.87%,19.08
"Nov 09, 2010","13,121.35","13,023.85","13,171.10","12,950.70",21.32M,0.12%,18.75
"Nov 08, 2010","13,105.10","13,288.05","13,301.45","13,078.90",19.89M,-1.23%,19.61
"Nov 05, 2010","13,268.70","13,246.05","13,303.60","13,243.25",4.45M,0.65%,19.22
"Nov 04, 2010","13,182.90","12,987.30","13,204.55","12,952.15",22.47M,2.26%,19.36
"Nov 03, 2010","12,891.80","12,843.95","12,958.10","12,843.95",17.45M,0.95%,21.53
"Nov 02, 2010","12,770.90","12,749.95","12,844.50","12,685.25",17.85M,0.28%,21.25
"Nov 01, 2010","12,734.90","12,485.50","12,779.65","12,485.50",22.82M,3.28%,20.92
"Oct 29, 2010","12,330.75","12,145.70","12,396.70","11,955.55",32.31M,1.86%,20.76
"Oct 28, 2010","12,105.30","12,226.70","12,291.15","12,052.05",48.90M,-0.63%,20.52
"Oct 27, 2010","12,182.65","12,324.85","12,331.10","12,097.85",24.27M,-1.22%,21.02
"Oct 26, 2010","12,332.65","12,427.55","12,435.70","12,314.65",13.97M,-0.74%,20.55
"Oct 25, 2010","12,424.70","12,423.35","12,580.50","12,397.40",15.69M,0.32%,21.36
"Oct 22, 2010","12,384.80","12,480.20","12,486.55","12,298.15",19.65M,-0.41%,21.61
"Oct 21, 2010","12,435.80","12,219.00","12,458.15","12,190.50",27.95M,2.13%,22.19
"Oct 20, 2010","12,176.50","12,214.75","12,302.70","12,139.90",23.45M,-0.56%,23.80
"Oct 19, 2010","12,245.65","12,415.00","12,535.85","12,212.35",20.39M,-0.69%,23.23
"Oct 18, 2010","12,331.30","12,451.55","12,451.55","12,149.55",18.75M,-0.12%,22.35
"Oct 15, 2010","12,346.45","12,615.50","12,629.45","12,324.40",14.57M,-2.00%,22.65
"Oct 14, 2010","12,598.85","12,785.95","12,827.35","12,532.40",15.09M,-1.15%,20.60
"Oct 13, 2010","12,745.00","12,494.70","12,763.70","12,459.20",20.46M,2.27%,20.02
"Oct 12, 2010","12,461.80","12,517.20","12,521.80","12,371.40",12.75M,-0.41%,20.51
"Oct 11, 2010","12,513.00","12,514.90","12,592.00","12,457.55",12.34M,0.32%,21.20
"Oct 08, 2010","12,473.40","12,560.90","12,586.70","12,414.80",15.99M,-0.50%,21.40
"Oct 07, 2010","12,536.60","12,638.40","12,650.25","12,512.85",14.90M,-0.73%,22.45
"Oct 06, 2010","12,629.20","12,647.25","12,728.95","12,588.95",18.21M,0.26%,21.73
"Oct 05, 2010","12,596.50","12,638.85","12,679.25","12,572.25",14.42M,-0.43%,22.17
"Oct 04, 2010","12,651.30","12,605.45","12,738.50","12,605.45",16.80M,0.75%,22.80
"Oct 01, 2010","12,556.75","12,390.90","12,579.95","12,376.25",18.48M,1.54%,21.43
"Sep 30, 2010","12,366.35","12,210.75","12,410.60","12,178.90",20.08M,1.05%,22.25
"Sep 29, 2010","12,237.55","12,324.50","12,342.55","12,220.90",15.06M,-0.28%,22.16
"Sep 28, 2010","12,272.40","12,242.75","12,295.85","12,163.35",15.93M,0.16%,21.21
"Sep 27, 2010","12,253.20","12,323.45","12,363.35","12,227.75",15.35M,-0.08%,22.36
"Sep 24, 2010","12,263.55","12,083.30","12,287.95","12,068.40",23.95M,0.97%,21.71
"Sep 23, 2010","12,146.30","12,312.55","12,327.80","12,111.40",17.43M,-1.30%,23.90
"Sep 22, 2010","12,305.70","12,248.10","12,340.00","12,177.80",25.68M,0.50%,24.29
"Sep 21, 2010","12,244.95","12,288.10","12,335.10","12,173.20",20.16M,-0.05%,22.63
"Sep 20, 2010","12,251.20","12,109.05","12,291.00","12,067.40",16.23M,1.22%,21.95
"Sep 17, 2010","12,104.10","12,071.70","12,175.80","12,037.35",16.05M,0.60%,19.49
"Sep 16, 2010","12,032.05","11,960.65","12,236.85","11,960.60",31.28M,0.37%,18.85
"Sep 15, 2010","11,987.60","11,917.45","12,022.35","11,917.45",25.26M,0.50%,19.43
"Sep 14, 2010","11,928.35","11,902.80","12,042.60","11,893.35",22.60M,0.47%,18.60
"Sep 13, 2010","11,872.85","11,489.50","11,905.20","11,489.50",31.20M,3.72%,18.14
"Sep 09, 2010","11,446.70","11,223.65","11,468.75","11,223.65",29.00M,2.29%,15.92
"Sep 08, 2010","11,190.05","11,110.35","11,256.20","11,099.30",17.10M,-0.03%,15.97
"Sep 07, 2010","11,192.95","11,236.65","11,247.15","11,156.85",10.44M,-0.23%,15.83
"Sep 06, 2010","11,218.80","11,033.60","11,261.15","11,033.60",12.34M,2.07%,15.22
"Sep 03, 2010","10,991.20","10,992.15","11,017.15","10,938.90",9.15M,0.10%,15.86
"Sep 02, 2010","10,980.60","10,931.40","11,001.65","10,931.40",13.27M,0.93%,16.15
"Sep 01, 2010","10,879.75","10,761.65","10,895.55","10,761.65",12.34M,1.24%,16.70
"Aug 31, 2010","10,746.35","10,699.05","10,771.00","10,653.30",12.30M,-0.01%,18.47
"Aug 30, 2010","10,747.25","10,834.40","10,873.30","10,671.45",8.41M,0.18%,18.36
"Aug 27, 2010","10,727.45","11,003.25","11,003.25","10,681.60",10.66M,-2.32%,19.63
"Aug 26, 2010","10,981.70","10,941.80","11,042.15","10,941.80",17.36M,0.40%,17.09
"Aug 25, 2010","10,937.85","10,993.00","11,029.25","10,917.10",13.87M,-0.95%,18.92
"Aug 24, 2010","11,043.00","11,082.95","11,125.80","10,979.50",14.39M,-0.47%,16.99
"Aug 23, 2010","11,095.50","11,024.50","11,115.55","10,971.70",11.13M,0.56%,17.14
"Aug 20, 2010","11,033.75","11,058.55","11,105.00","11,005.50",12.97M,-0.69%,16.70
"Aug 19, 2010","11,110.50","10,920.40","11,126.95","10,895.85",19.15M,1.99%,16.53
"Aug 18, 2010","10,894.05","10,790.85","10,931.65","10,756.55",22.54M,1.15%,16.40
"Aug 17, 2010","10,770.25","10,709.15","10,810.30","10,705.65",23.59M,0.84%,17.63
"Aug 16, 2010","10,680.55","10,732.05","10,778.25","10,645.45",15.20M,-0.53%,18.11
"Aug 13, 2010","10,737.35","10,603.90","10,782.20","10,603.90",18.61M,1.45%,16.74
"Aug 12, 2010","10,583.65","10,308.15","10,614.20","10,308.15",20.92M,1.49%,18.00
"Aug 11, 2010","10,428.65","10,506.05","10,545.50","10,391.90",11.72M,-0.87%,18.11
"Aug 10, 2010","10,519.95","10,507.45","10,578.85","10,473.55",14.30M,-0.04%,17.33
"Aug 09, 2010","10,524.10","10,407.55","10,534.00","10,393.50",10.94M,1.35%,17.00
"Aug 06, 2010","10,383.65","10,442.25","10,476.70","10,364.95",11.56M,-0.68%,17.37
"Aug 05, 2010","10,454.90","10,444.60","10,539.65","10,441.50",14.69M,-0.33%,17.71
"Aug 04, 2010","10,489.30","10,511.05","10,525.85","10,412.65",13.15M,-0.13%,17.04
"Aug 03, 2010","10,502.65","10,452.15","10,542.90","10,448.15",18.34M,0.88%,17.55
"Aug 02, 2010","10,411.50","10,258.35","10,436.40","10,255.40",19.56M,2.47%,17.99
"Jul 30, 2010","10,161.00","10,152.50","10,243.90","10,116.70",20.04M,-0.18%,18.94
"Jul 29, 2010","10,179.70","10,038.60","10,207.20","10,032.05",18.24M,1.11%,18.33
"Jul 28, 2010","10,068.15","10,093.90","10,117.00","10,024.40",11.91M,-0.22%,19.52
"Jul 27, 2010","10,090.65","10,035.65","10,128.60","9,951.55",13.67M,0.66%,19.22
"Jul 26, 2010","10,024.00","10,108.90","10,152.50","9,998.95",10.97M,-0.69%,19.97
"Jul 23, 2010","10,093.90","10,088.25","10,120.60","10,034.45",16.95M,0.33%,19.24
"Jul 22, 2010","10,060.25","9,954.90","10,069.20","9,914.85",16.60M,0.68%,18.90
"Jul 21, 2010","9,992.15","10,003.50","10,037.50","9,940.95",12.39M,0.16%,20.00
"Jul 20, 2010","9,976.00","10,081.75","10,106.85","9,949.05",10.72M,-0.56%,20.38
"Jul 19, 2010","10,032.50","10,001.90","10,078.40","9,956.65",17.40M,0.19%,20.71
"Jul 16, 2010","10,013.45","9,951.30","10,026.25","9,941.70",14.87M,0.82%,19.70
"Jul 15, 2010","9,932.10","9,967.25","9,995.75","9,885.55",13.77M,-0.25%,20.18
"Jul 14, 2010","9,956.65","10,009.00","10,061.95","9,928.40",14.31M,0.25%,20.07
"Jul 13, 2010","9,931.60","9,737.65","9,940.75","9,737.65",12.33M,0.82%,19.11
"Jul 12, 2010","9,850.60","9,745.90","9,864.40","9,745.90",13.34M,1.41%,19.91
"Jul 09, 2010","9,713.70","9,616.60","9,726.50","9,616.60",13.83M,1.54%,20.21
"Jul 08, 2010","9,566.60","9,516.70","9,615.15","9,516.70",11.94M,1.24%,21.12
"Jul 07, 2010","9,449.25","9,534.95","9,534.95","9,430.50",9.05M,-1.06%,22.11
"Jul 06, 2010","9,550.90","9,388.70","9,564.80","9,383.25",10.63M,1.76%,20.90
