Date,IndexFutNet,IndexOptNet
12/11/2006,-1087.26,-105.82
12/8/2006,-65.28,-209.31
12/7/2006,-294.5,50.52
12/6/2006,208.96,-116.91
12/5/2006,-175.45,-142.04
12/4/2006,308.97,-95.08
12/1/2006,-42.36,-686.59
11/30/2006,291.05,-729.94
11/29/2006,-1748.34,-839.22
11/28/2006,107.17,-396.15
11/27/2006,41.43,-248.95
11/24/2006,-69.5,-199.31
11/23/2006,364.71,79.03
11/22/2006,629.97,31.05
11/21/2006,-1051.22,-249.24
11/20/2006,-523.97,-104.8
11/16/2006,262.35,-30.74
11/15/2006,89.39,-88.65
11/14/2006,-70.73,-87.28
11/13/2006,594.6,-149.41
11/10/2006,527.69,-64.49
11/9/2006,-469.65,-302.88
11/8/2006,-182.65,418.01
11/7/2006,-29.45,35.59
11/6/2006,13.85,-57.02
11/3/2006,243.13,24.1
11/2/2006,402.2,74.17
11/1/2006,-230.36,-188.27
10/31/2006,427.13,-192.48
10/30/2006,-156.26,-221.23
10/27/2006,1196.12,-403.68
10/26/2006,-437.36,-105.54
10/23/2006,-14.97,7.57
10/20/2006,-579.34,-270.27
10/19/2006,-96.77,-320.07
10/18/2006,-159.28,-218.15
10/17/2006,805.86,40.62
10/16/2006,1543.71,187.73
10/13/2006,451.22,-143.87
10/12/2006,-297.02,99.14
10/11/2006,197.96,-145.81
10/10/2006,-18.12,-300.34
10/9/2006,171.28,-211.95
10/6/2006,837.17,-236.45
10/5/2006,-1016.17,-482.38
10/4/2006,-423.42,-77.63
10/3/2006,-179.52,-104.07
9/29/2006,-556.32,-312.17
9/28/2006,196.31,-94.84
9/27/2006,1236.32,-48.61
9/26/2006,-425.45,-93.83
9/25/2006,-1135.4,-147.7
9/22/2006,962.43,-153.77
9/21/2006,117.28,-18.64
9/20/2006,-258.62,-53.87
9/19/2006,148.44,-112.81
9/18/2006,-250.86,-153.49
9/15/2006,87.65,-161.32
9/14/2006,716.65,-75.09
9/13/2006,-86.61,-83.82
9/12/2006,-585.59,-114.28
9/11/2006,-439.75,-335.8
9/8/2006,-848.2,-330.05
9/7/2006,-90,-140.42
9/6/2006,-205.28,-266.94
9/5/2006,478.19,-61.43
9/4/2006,-160.92,-127.19
9/1/2006,-221.56,-31.43
8/31/2006,184.42,-167.66
8/30/2006,288.67,-89.53
8/29/2006,-67.26,-7.6
8/28/2006,129.78,-230.59
8/25/2006,-534.98,-398.42
8/24/2006,-353.55,-162.15
8/23/2006,-3.93,-131.34
8/22/2006,-186.51,-78.43
8/21/2006,-54.85,-6.11
8/18/2006,-388.47,41.26
8/17/2006,368.56,-12.79
8/16/2006,129.98,52.46
8/14/2006,162.51,-55.89
8/11/2006,-285.78,-197.63
8/10/2006,597.11,1.09
8/9/2006,329.95,-133.73
8/8/2006,-74.48,294.23
8/7/2006,17.09,-171.04
8/4/2006,438.39,44.55
8/3/2006,-36.92,-29.01
8/2/2006,117.18,-35.57
8/1/2006,-75.27,90.38
7/31/2006,79.61,108.27
7/28/2006,97.81,291
7/27/2006,686.68,192.48
7/26/2006,789.86,135.83
7/25/2006,420.94,225.52
7/24/2006,-691.89,0.89
7/21/2006,1279.37,161.99
7/20/2006,-68.33,87.95
7/19/2006,-35.61,27.68
7/18/2006,-732.74,-17.33
7/17/2006,-1229.78,-126.66
7/14/2006,248.47,359.39
7/13/2006,399.14,91.58
7/12/2006,-0.2,50.2
7/11/2006,560.9,49.8
7/10/2006,-380.08,68.55
7/7/2006,-795.51,-75.93
7/6/2006,-227.25,231.6
7/5/2006,-13.39,198.3
7/4/2006,-154.58,-46.39
7/3/2006,367.82,-0.23
6/30/2006,339.23,93.21
6/29/2006,260.42,67.16
6/28/2006,254.74,186.1
6/27/2006,-410.44,107.65
6/26/2006,9.17,24.81
6/22/2006,474.89,46.36
6/21/2006,-645.06,-51.61
6/20/2006,-372.78,2.94
6/19/2006,1000.13,276.74
6/16/2006,240.1,-20.9
6/15/2006,498.44,219.84
6/14/2006,248.47,359.39
6/13/2006,-323.25,262.41
6/12/2006,-57.77,234.34
6/9/2006,193.72,439.41
6/8/2006,-74.48,294.23
6/7/2006,-85.84,116.43
6/6/2006,-330.85,312.63
6/5/2006,1468.02,413.16
6/2/2006,-560.58,604.64
6/1/2006,132.7,-96.57
5/31/2006,-514.56,94.54
5/30/2006,-112.84,-212.3
5/29/2006,496,-26.49
5/26/2006,580.74,294.48
5/25/2006,52.26,730.94
5/24/2006,351.18,829.37
5/23/2006,-152.62,2140.91
5/22/2006,545.79,1395.05
5/19/2006,-152.87,756.43
5/18/2006,522.19,32.96
5/17/2006,-48.96,953.88
5/16/2006,-1429.78,149.02
5/15/2006,-1016.98,-109.84
5/12/2006,-66.46,-810.68
5/11/2006,217.42,-446.72
5/10/2006,79.82,-493.91
5/9/2006,474.91,-540.24
5/8/2006,118,-304.34
5/5/2006,367.89,-433.83
5/4/2006,66.39,-342.5
5/3/2006,442.77,-162.46
5/2/2006,59.07,-2.19
4/28/2006,259.2,-272.54
4/27/2006,90.45,110.79
4/26/2006,-72.37,-294.55
4/25/2006,-678.7,-609.31
4/24/2006,84.63,-241.47
4/21/2006,44.51,-224.95
4/20/2006,-144.66,-98.81
4/19/2006,714.71,390.5
4/18/2006,316.2,49.99
4/17/2006,95.34,-86.3
4/13/2006,-839.07,-1326.48
4/12/2006,-860.87,-1108.89
4/10/2006,-377.29,-852.01
4/7/2006,-238.97,-604.23
4/5/2006,-221.87,-347.7
4/4/2006,366.06,-175.28
4/3/2006,292.33,-804.93
3/31/2006,472.44,-459.08
3/30/2006,368.31,-432.97
3/29/2006,314.69,-476.21
3/28/2006,343.87,-273.68
3/27/2006,345.68,-191.17
3/24/2006,60.6,-41.37
3/23/2006,-748.99,-204.44
3/22/2006,-24.44,-74.65
3/21/2006,322.92,-49.3
3/20/2006,477.12,155.94
3/17/2006,286.39,174.58
3/16/2006,163.4,-72.55
3/14/2006,249.4,46.54
3/13/2006,360.08,-314.65
3/10/2006,251.28,-415.21
3/9/2006,-2099.9,-824.12
3/8/2006,-1488.32,-395.07
3/7/2006,-23.48,-155.11
3/6/2006,-41.79,-145.1
3/3/2006,385.9,87.7
3/2/2006,469.88,-147.41
3/1/2006,-94.93,49.08
2/28/2006,-49.41,-14.29
2/27/2006,-342.12,-44.89
2/24/2006,30.92,107.44
2/23/2006,38.58,-83.83
2/22/2006,292.51,-129.85
2/21/2006,124.52,-267.37
2/20/2006,-341.09,-270.21
2/17/2006,375.82,-173.68
2/16/2006,-178.59,-352.9
2/15/2006,-86.33,-330.9
2/14/2006,-97.18,-197.33
2/13/2006,134.88,-363.45
2/10/2006,-201.45,-516.15
2/8/2006,176.38,18.23
2/7/2006,288.58,-124.89
2/6/2006,-672,-90.85
2/3/2006,-190.25,42.45
2/2/2006,-482.43,-44.5
2/1/2006,164.76,-189.88
1/31/2006,48.15,-39.59
1/30/2006,1346.43,-137.98
1/27/2006,213.35,-242.13
1/25/2006,256.29,-192.2
1/24/2006,-547.6,-233.18
1/23/2006,-124.29,-1.57
1/20/2006,553.34,-39.41
1/19/2006,-518.82,-368.86
1/18/2006,-299.18,211.02
1/17/2006,-87.97,-68.51
1/16/2006,300.55,-136.71
1/13/2006,-653.2,-97.25
1/12/2006,-191.79,-85.49
1/10/2006,278.57,-78.92
1/9/2006,36.92,90.42
1/6/2006,11.8,-161.6
1/5/2006,610.64,100.04
1/4/2006,178.26,-190.39
1/3/2006,357.18,-440.65
1/2/2006,-378.33,1.41
12/30/2005,69.86,-30.37
12/29/2005,-88.67,76.44
12/28/2005,-152.77,153.18
12/27/2005,-295.89,-3.11
12/26/2005,-46.69,123.08
12/22/2005,-85.26,66
12/21/2005,-11.33,-186.97
12/20/2005,341.18,-210.26
12/19/2005,-14.8,-132.15
12/16/2005,-205.41,86.2
12/15/2005,197.38,-129.37
12/14/2005,14.95,25.09
12/13/2005,184.34,-135.06
12/12/2005,201.03,-134.62
12/9/2005,-210.76,-30.58
12/8/2005,21.47,83.74
12/7/2005,-276.16,-11.63
12/6/2005,-192.1,-107.21
12/5/2005,255.88,-70.79
12/2/2005,-167.29,-29.15
12/1/2005,-496.11,-81.86
11/30/2005,-233.98,-183.27
11/29/2005,275.58,-87.78
11/28/2005,-16.69,5.19
11/25/2005,27.48,-52.68
11/24/2005,181.05,16.49
11/23/2005,-443.78,-145.49
11/22/2005,56.75,-133.44
11/21/2005,85.77,-62.59
11/18/2005,63.44,-63.05
11/17/2005,37.13,-49.24
11/16/2005,-212.34,48.72
11/14/2005,609,37.96
11/11/2005,-91.42,86.82
11/10/2005,-279.16,150.4
11/9/2005,402.93,136.26
11/8/2005,478.35,176.56
11/7/2005,706.97,193.49
11/2/2005,61.13,68.05
11/1/2005,785.43,151.87
10/31/2005,-589.81,-46.17
10/28/2005,23.97,-191.61
10/27/2005,-16.58,28.65
10/26/2005,38.14,87.93
10/25/2005,163.69,142.98
10/24/2005,185.22,89.66
10/21/2005,236.74,242.04
10/20/2005,-1599.12,-21.37
10/19/2005,976.01,132.14
10/18/2005,-285.42,52.64
10/17/2005,-788.08,-102.8
10/14/2005,-749.99,-167.24
10/13/2005,-214.47,17.16
10/11/2005,188.15,24.45
10/10/2005,496.96,-11.83
10/7/2005,-1156.11,-233.89
10/6/2005,-139.92,-217.61
10/5/2005,308.29,-139.44
10/4/2005,-36.23,-147.18
10/3/2005,-129.63,-166.53
9/30/2005,189.71,-3.45
9/29/2005,211.58,-79.31
9/28/2005,-98.98,77.26
9/27/2005,421.3,127.06
9/26/2005,-38.55,2.08
9/23/2005,-672.36,80.24
9/22/2005,-608.06,69.78
9/21/2005,88.11,-26.13
9/20/2005,-29.71,-90.9
9/19/2005,169.52,67.86
9/16/2005,1.05,-19.07
9/15/2005,-55.77,-2.55
9/14/2005,105.87,-59.16
9/13/2005,156.4,-29.99
9/12/2005,73.28,1.17
9/9/2005,134.98,-1.52
9/8/2005,19.81,-43.55
9/6/2005,225.82,-36.36
9/5/2005,53.63,73.33
9/2/2005,342.48,-15.37
9/1/2005,131.22,-28.09
8/31/2005,115.58,-140.42
8/30/2005,-22.16,-209.4
8/29/2005,117.52,-134.76
8/26/2005,54.68,-29.61
8/25/2005,-317.88,16.09
8/24/2005,-170,46.8
8/23/2005,65.76,41.25
8/22/2005,-292.03,-70.35
8/19/2005,-218.58,-163.44
8/18/2005,53.01,-100.29
8/17/2005,-238.42,-144.36
8/16/2005,-161.98,-207.38
8/12/2005,167.73,-113.66
8/11/2005,182.93,-128.54
8/10/2005,-29.75,-52.2
8/9/2005,-79.3,-154.82
8/8/2005,-66.7,-500.16
8/5/2005,-7.83,-188.11
8/4/2005,-111.17,-109.93
8/3/2005,55.42,-192.14
8/2/2005,95.29,-262.37
8/1/2005,171.47,-5.58
7/29/2005,-54.39,26.15
7/27/2005,40.5,-63.88
7/26/2005,7.66,-8.99
7/25/2005,7.45,-27.36
7/22/2005,-40.33,-4.32
7/21/2005,28.92,-113.59
7/20/2005,-24.86,-122.88
7/19/2005,213.99,-119.91
7/18/2005,-234.68,-49.09
7/15/2005,-149.9,-15.49
7/14/2005,-70.5,-81.47
7/13/2005,14.5,-123.2
7/12/2005,180.21,26.38
7/11/2005,381.89,-64.07
7/8/2005,-978.68,-86.68
7/7/2005,-21.26,-44.9
7/6/2005,-34.34,-67.84
7/5/2005,32.03,-146.83
7/4/2005,128.09,-193.07
7/1/2005,390.98,60.51
6/30/2005,144.63,-102.9
6/29/2005,-22.56,-31.77
6/28/2005,96.01,-116.53
6/27/2005,-111.39,-126.41
6/24/2005,-86.82,42.09
6/23/2005,72.97,149.83
6/22/2005,49.69,-4.12
6/21/2005,75.61,297.89
6/20/2005,-47.4,75.34
6/17/2005,-35.79,233.61
6/16/2005,102.08,58.83
6/15/2005,-29.46,20.17
6/14/2005,6.02,-34.65
6/13/2005,9.53,-38.97
6/10/2005,116.81,-73.6
6/9/2005,95.96,5.64
6/8/2005,-99.4,-24.02
6/7/2005,-48.62,-26.71
6/6/2005,38.21,-50.42
6/4/2005,-72.64,-61.71
6/3/2005,91.93,-14.87
6/2/2005,115.86,26.05
6/1/2005,-81.18,-63.14
5/31/2005,49.46,-67.44
5/30/2005,37.86,30.27
5/27/2005,324.4,-63.02
5/26/2005,97.67,73.88
5/25/2005,248.56,-10.41
5/24/2005,163.92,-24.32
5/23/2005,-1.98,-14.43
5/20/2005,242.76,114.29
5/19/2005,-627.37,-32.53
5/18/2005,26,46.1
5/17/2005,61.43,43.15
5/16/2005,-189.85,-60.59
5/13/2005,108.75,23.26
5/12/2005,-195.82,11.96
5/11/2005,81.86,113.72
5/10/2005,83.8,71.96
5/9/2005,-45.04,-15.22
5/6/2005,340.18,241.8
5/5/2005,43.01,40
5/4/2005,40.37,127.32
5/3/2005,109.9,122.92
5/2/2005,-79.85,-16.87
4/29/2005,-66.15,-59.26
4/28/2005,-86.24,-17.91
4/27/2005,149.19,25
4/26/2005,127.6,31.71
4/25/2005,254.14,159.92
4/22/2005,191.68,78.61
4/21/2005,-118.22,54.83
4/20/2005,116.58,215.84
4/19/2005,-434.39,49.98
4/18/2005,-568.01,-90.55
4/15/2005,67.15,-12.81
4/13/2005,-8.6,-0.04
4/12/2005,-49.36,-21.46
4/11/2005,72.8,87.62
4/8/2005,88.35,110.02
4/7/2005,-190.26,-12.75
4/6/2005,-29.29,-30.61
4/5/2005,50.22,-211.24
4/4/2005,140.73,84.28
4/1/2005,396.05,88.41
3/31/2005,-43.36,83.65
3/30/2005,-437.52,-39.55
3/29/2005,456.75,-9.78
3/28/2005,-41.27,39.23
3/24/2005,-537.72,-148.09
3/23/2005,-272.57,-130.48
3/22/2005,58.87,-27.31
3/21/2005,-84.11,-38.85
3/18/2005,-117.62,-92.61
3/17/2005,-51.89,-91.37
3/16/2005,-564.53,-143.92
3/15/2005,-76.21,-84.94
3/14/2005,-5.28,-54.96
3/11/2005,-328.25,-3.96
3/10/2005,51.26,-7.74
3/9/2005,139.03,141.89
3/8/2005,29.62,186.53
3/7/2005,109.02,133.02
3/4/2005,279.92,114.92
3/3/2005,-287.79,-52.42
3/2/2005,296.94,-6.68
3/1/2005,267.03,199.57
2/28/2005,-39.99,-26.54
2/25/2005,183.66,-41.26
2/24/2005,-86.71,-48.73
2/23/2005,-86.71,-48.73
2/22/2005,-16.88,-21.26
2/21/2005,52.61,15.54
2/18/2005,-283.75,0.43
2/17/2005,-87.58,17.72
2/16/2005,-82.32,39.42
2/15/2005,17.81,164.5
2/14/2005,-139.19,
2/11/2005,8.51,-35.5
2/10/2005,0.06,11.13
2/9/2005,-123.9,-12.37
2/8/2005,155.85,-22.72
2/7/2005,-79.26,-6.98
2/4/2005,-17.1,-45.01
2/3/2005,65.32,5.16
2/2/2005,29.91,41.15
2/1/2005,111.23,244.19
1/31/2005,88.84,89.76
1/28/2005,426.15,-18.6
1/27/2005,145.6,67.51
1/25/2005,-58.22,97.59
1/24/2005,-135.76,25.75
1/20/2005,39.44,22.99
1/19/2005,77.51,208.59
1/18/2005,-15.23,135.58
1/17/2005,267.08,134.89
1/14/2005,234.39,48.04
1/13/2005,-198.67,96.78
1/12/2005,-156.89,18.65
1/11/2005,-75.66,45.74
1/10/2005,19.5,-19.66
1/7/2005,-67.87,-10.17
1/6/2005,-637.64,-130.48
1/5/2005,-194.82,-284.96
1/4/2005,-11.04,-337.75
1/3/2005,-57.08,-102.01
